AccX,AccY,AccZ,Class,Timestamp,date,hour,minute,second
-0.10226655,0.8698586,0.48071384,AGGRESSIVE,3582740,1970-02-11 11:12:20,11,12,20
1.1346183,0.74755144,0.5800152,AGGRESSIVE,3582741,1970-02-11 11:12:21,11,12,21
-0.18964338,0.90790194,-0.16437721,AGGRESSIVE,3582741,1970-02-11 11:12:21,11,12,21
0.70075464,1.284071,1.042675,AGGRESSIVE,3582742,1970-02-11 11:12:22,11,12,22
0.16123104,1.1041489,0.7473049,AGGRESSIVE,3582742,1970-02-11 11:12:22,11,12,22
0.38565588,1.4680084,-1.312068,AGGRESSIVE,3582743,1970-02-11 11:12:23,11,12,23
-0.51662314,0.9040269,1.2160225,AGGRESSIVE,3582743,1970-02-11 11:12:23,11,12,23
-0.08095384,0.49769723,1.7071762,AGGRESSIVE,3582744,1970-02-11 11:12:24,11,12,24
0.31715298,1.0626588,-1.1152525,AGGRESSIVE,3582744,1970-02-11 11:12:24,11,12,24
0.49131417,1.7273169,-0.23027897,AGGRESSIVE,3582745,1970-02-11 11:12:25,11,12,25
0.43867004,-0.68166953,0.49632263,AGGRESSIVE,3582745,1970-02-11 11:12:25,11,12,25
-0.9761225,0.19017062,-1.0500946,AGGRESSIVE,3582746,1970-02-11 11:12:26,11,12,26
-3.6517944,-0.99950767,-3.3536615,AGGRESSIVE,3582746,1970-02-11 11:12:26,11,12,26
-1.4700775,0.0017420352,0.5041609,AGGRESSIVE,3582747,1970-02-11 11:12:27,11,12,27
-0.58805263,0.99766743,0.9939432,AGGRESSIVE,3582748,1970-02-11 11:12:28,11,12,28
-1.8043447,-0.3059104,1.2606926,AGGRESSIVE,3582748,1970-02-11 11:12:28,11,12,28
-1.0563986,0.8817526,-0.87202644,AGGRESSIVE,3582749,1970-02-11 11:12:29,11,12,29
-0.6122472,-1.7505277,-2.2990637,AGGRESSIVE,3582749,1970-02-11 11:12:29,11,12,29
-1.4447061,-0.34677193,0.3626318,AGGRESSIVE,3582750,1970-02-11 11:12:30,11,12,30
-1.4783028,-0.26156592,-0.19176197,AGGRESSIVE,3582750,1970-02-11 11:12:30,11,12,30
0.6234211,0.38815093,-2.2940445,AGGRESSIVE,3582751,1970-02-11 11:12:31,11,12,31
-0.23264754,-1.1027895,-1.1598911,AGGRESSIVE,3582751,1970-02-11 11:12:31,11,12,31
-0.5370897,-0.30483514,-0.48490715,AGGRESSIVE,3582752,1970-02-11 11:12:32,11,12,32
-0.49872613,-0.41771793,0.5347843,AGGRESSIVE,3582752,1970-02-11 11:12:32,11,12,32
1.150864,-0.11172935,0.71748257,AGGRESSIVE,3582753,1970-02-11 11:12:33,11,12,33
0.1074723,-0.5047503,0.34336948,AGGRESSIVE,3582753,1970-02-11 11:12:33,11,12,33
-0.8326191,-0.20447794,0.38987827,AGGRESSIVE,3582754,1970-02-11 11:12:34,11,12,34
-2.4302146,-3.1602771,0.5067835,AGGRESSIVE,3582755,1970-02-11 11:12:35,11,12,35
1.9324774,0.073471665,1.2581749,AGGRESSIVE,3582755,1970-02-11 11:12:35,11,12,35
1.2269734,0.15767837,4.520234,AGGRESSIVE,3582756,1970-02-11 11:12:36,11,12,36
-0.8713553,-0.3979276,1.1178284,AGGRESSIVE,3582756,1970-02-11 11:12:36,11,12,36
1.3222538,-2.0427089,0.7457247,AGGRESSIVE,3582757,1970-02-11 11:12:37,11,12,37
0.5552912,0.30719534,-1.3199768,AGGRESSIVE,3582757,1970-02-11 11:12:37,11,12,37
0.63624275,0.8267425,-1.0593328,AGGRESSIVE,3582758,1970-02-11 11:12:38,11,12,38
0.117442966,0.30748764,3.237234,AGGRESSIVE,3582758,1970-02-11 11:12:38,11,12,38
-0.6650233,-2.536031,-0.9732876,AGGRESSIVE,3582759,1970-02-11 11:12:39,11,12,39
-0.8947369,0.42971182,-0.17011261,AGGRESSIVE,3582759,1970-02-11 11:12:39,11,12,39
0.48207593,0.15357505,1.7431021,AGGRESSIVE,3582760,1970-02-11 11:12:40,11,12,40
-0.5078242,0.54503703,-0.6384096,AGGRESSIVE,3582760,1970-02-11 11:12:40,11,12,40
1.2051915,-0.4990442,-1.2070923,AGGRESSIVE,3582761,1970-02-11 11:12:41,11,12,41
-1.1508532,-0.72685254,2.481412,AGGRESSIVE,3582762,1970-02-11 11:12:42,11,12,42
-0.44805777,0.42537573,-4.188234,AGGRESSIVE,3582762,1970-02-11 11:12:42,11,12,42
-1.1948255,0.26879558,-2.1659412,AGGRESSIVE,3582763,1970-02-11 11:12:43,11,12,43
0.22745836,-0.050431192,1.1893616,AGGRESSIVE,3582763,1970-02-11 11:12:43,11,12,43
0.9581765,1.1174123,-0.8909693,AGGRESSIVE,3582764,1970-02-11 11:12:44,11,12,44
0.5572423,-1.0074586,0.5088005,AGGRESSIVE,3582764,1970-02-11 11:12:44,11,12,44
-0.45268786,-1.3135023,0.5523281,AGGRESSIVE,3582765,1970-02-11 11:12:45,11,12,45
0.07476652,-0.17200379,-2.1068382,AGGRESSIVE,3582765,1970-02-11 11:12:45,11,12,45
-0.113220334,1.850325,-1.6182909,AGGRESSIVE,3582766,1970-02-11 11:12:46,11,12,46
0.85401237,0.40861845,0.8123045,AGGRESSIVE,3582766,1970-02-11 11:12:46,11,12,46
-1.5237477,-0.003768742,-0.23321152,AGGRESSIVE,3582767,1970-02-11 11:12:47,11,12,47
-0.43849683,-0.27819264,-0.6704998,AGGRESSIVE,3582768,1970-02-11 11:12:48,11,12,48
0.40513933,-0.5953199,-0.84780025,AGGRESSIVE,3582768,1970-02-11 11:12:48,11,12,48
-0.07666528,-0.68525594,0.1908617,AGGRESSIVE,3582769,1970-02-11 11:12:49,11,12,49
-0.42821336,-0.5062046,0.9978199,AGGRESSIVE,3582769,1970-02-11 11:12:49,11,12,49
0.77742124,-0.592228,-1.2109022,AGGRESSIVE,3582770,1970-02-11 11:12:50,11,12,50
0.63510966,1.2856597,-0.19039822,AGGRESSIVE,3582770,1970-02-11 11:12:50,11,12,50
0.029513597,0.6656641,-0.9313326,AGGRESSIVE,3582771,1970-02-11 11:12:51,11,12,51
-1.1812735,0.4698587,-0.48647213,AGGRESSIVE,3582771,1970-02-11 11:12:51,11,12,51
-0.8413522,2.458023,0.50671864,AGGRESSIVE,3582772,1970-02-11 11:12:52,11,12,52
-0.9565152,0.9717101,-1.9959741,AGGRESSIVE,3582772,1970-02-11 11:12:52,11,12,52
0.9123528,-0.7151752,-1.1253033,AGGRESSIVE,3582773,1970-02-11 11:12:53,11,12,53
-0.7218658,-0.037596643,4.0317345,AGGRESSIVE,3582773,1970-02-11 11:12:53,11,12,53
1.8782642,0.11670315,0.18938541,AGGRESSIVE,3582774,1970-02-11 11:12:54,11,12,54
0.069129705,1.4951698,-0.48865223,AGGRESSIVE,3582775,1970-02-11 11:12:55,11,12,55
-0.30557394,-0.23133272,0.13895607,AGGRESSIVE,3582775,1970-02-11 11:12:55,11,12,55
-0.47796,0.55618566,-0.58373547,AGGRESSIVE,3582776,1970-02-11 11:12:56,11,12,56
0.42849803,-0.4617567,0.8209162,AGGRESSIVE,3582776,1970-02-11 11:12:56,11,12,56
-0.67293465,-1.0872225,0.9106417,AGGRESSIVE,3582777,1970-02-11 11:12:57,11,12,57
-0.5126487,0.29796648,-0.45265198,AGGRESSIVE,3582777,1970-02-11 11:12:57,11,12,57
0.45535088,-0.9627704,0.9121218,AGGRESSIVE,3582778,1970-02-11 11:12:58,11,12,58
-0.47423017,-1.3929006,1.9546328,AGGRESSIVE,3582778,1970-02-11 11:12:58,11,12,58
-0.45978022,-1.4692869,-0.26419163,AGGRESSIVE,3582779,1970-02-11 11:12:59,11,12,59
-0.22302544,-1.3543774,-1.0078468,AGGRESSIVE,3582779,1970-02-11 11:12:59,11,12,59
-1.0316378,-0.36958033,0.4458866,AGGRESSIVE,3582780,1970-02-11 11:13:00,11,13,0
0.54381895,0.31823707,0.27976608,AGGRESSIVE,3582780,1970-02-11 11:13:00,11,13,0
1.2783573,2.7906985,2.0171404,AGGRESSIVE,3582781,1970-02-11 11:13:01,11,13,1
-0.4428122,1.8444101,-0.19334602,AGGRESSIVE,3582782,1970-02-11 11:13:02,11,13,2
1.836803,2.940623,-0.9748812,AGGRESSIVE,3582782,1970-02-11 11:13:02,11,13,2
-0.442299,1.8476584,1.1767073,AGGRESSIVE,3582783,1970-02-11 11:13:03,11,13,3
-0.7507992,0.76247936,2.791296,AGGRESSIVE,3582783,1970-02-11 11:13:03,11,13,3
-0.7923492,0.95108724,-0.07748985,AGGRESSIVE,3582784,1970-02-11 11:13:04,11,13,4
0.885093,-0.8465764,0.4308195,AGGRESSIVE,3582784,1970-02-11 11:13:04,11,13,4
0.86842394,1.1516722,-0.46403313,AGGRESSIVE,3582785,1970-02-11 11:13:05,11,13,5
0.21034074,0.69006795,-0.5060415,AGGRESSIVE,3582785,1970-02-11 11:13:05,11,13,5
0.4496529,0.021067977,0.43426323,AGGRESSIVE,3582786,1970-02-11 11:13:06,11,13,6
-0.4204346,-0.95638794,1.0311337,AGGRESSIVE,3582786,1970-02-11 11:13:06,11,13,6
0.65499306,0.38857633,-1.2326488,AGGRESSIVE,3582787,1970-02-11 11:13:07,11,13,7
0.03318715,0.76446,-1.6929021,AGGRESSIVE,3582787,1970-02-11 11:13:07,11,13,7
1.9984956,-0.17513865,0.24891186,AGGRESSIVE,3582788,1970-02-11 11:13:08,11,13,8
-0.20861888,-1.2249291,1.4171877,AGGRESSIVE,3582789,1970-02-11 11:13:09,11,13,9
-0.24356604,0.29847386,0.12649918,AGGRESSIVE,3582789,1970-02-11 11:13:09,11,13,9
-0.585853,0.05427289,0.37552834,AGGRESSIVE,3582790,1970-02-11 11:13:10,11,13,10
0.652282,-0.2125786,1.4256,AGGRESSIVE,3582790,1970-02-11 11:13:10,11,13,10
0.14226818,1.0021126,-1.4308615,AGGRESSIVE,3582791,1970-02-11 11:13:11,11,13,11
-0.9308388,0.5921551,0.3798561,AGGRESSIVE,3582791,1970-02-11 11:13:11,11,13,11
-0.8678713,-0.24762678,0.8336935,AGGRESSIVE,3582792,1970-02-11 11:13:12,11,13,12
-1.7274083,-0.79425997,0.9620924,AGGRESSIVE,3582792,1970-02-11 11:13:12,11,13,12
1.9665015,0.82337326,-0.108519554,AGGRESSIVE,3582793,1970-02-11 11:13:13,11,13,13
-1.6141467,-1.2695413,1.3833828,AGGRESSIVE,3582793,1970-02-11 11:13:13,11,13,13
0.27211237,-0.12815297,-0.7784538,AGGRESSIVE,3582794,1970-02-11 11:13:14,11,13,14
0.48509192,0.41629076,-1.084405,AGGRESSIVE,3582795,1970-02-11 11:13:15,11,13,15
2.2187788,-0.092197,1.389267,AGGRESSIVE,3582795,1970-02-11 11:13:15,11,13,15
0.66911983,-0.125314,-0.3812132,AGGRESSIVE,3582796,1970-02-11 11:13:16,11,13,16
0.98893857,-0.4870469,-1.0913162,AGGRESSIVE,3582796,1970-02-11 11:13:16,11,13,16
0.48091125,-0.24232435,-0.9560299,AGGRESSIVE,3582797,1970-02-11 11:13:17,11,13,17
0.58143616,0.0057145357,-0.4112625,AGGRESSIVE,3582797,1970-02-11 11:13:17,11,13,17
-0.08353114,-0.29227006,0.51124096,AGGRESSIVE,3582798,1970-02-11 11:13:18,11,13,18
0.5718529,0.44821584,0.52609444,AGGRESSIVE,3582798,1970-02-11 11:13:18,11,13,18
1.7575297,-0.5437561,-0.7320757,AGGRESSIVE,3582799,1970-02-11 11:13:19,11,13,19
0.63505435,-0.74285996,-1.3462696,AGGRESSIVE,3582799,1970-02-11 11:13:19,11,13,19
-0.04831481,-1.029788,0.20301342,AGGRESSIVE,3582800,1970-02-11 11:13:20,11,13,20
0.53895664,0.100798726,0.90663815,AGGRESSIVE,3582800,1970-02-11 11:13:20,11,13,20
-0.0055072308,-1.0174608,0.8578186,AGGRESSIVE,3582801,1970-02-11 11:13:21,11,13,21
-1.1523578,-2.3205652,0.73466873,AGGRESSIVE,3582802,1970-02-11 11:13:22,11,13,22
-0.3232479,0.44828868,1.0558805,AGGRESSIVE,3582802,1970-02-11 11:13:22,11,13,22
0.6822312,-0.19784117,-0.5585995,AGGRESSIVE,3582803,1970-02-11 11:13:23,11,13,23
-0.83721626,-0.80351686,1.371685,AGGRESSIVE,3582803,1970-02-11 11:13:23,11,13,23
0.042553663,-2.5046191,-1.6504335,AGGRESSIVE,3582804,1970-02-11 11:13:24,11,13,24
0.067864895,-0.53512496,0.08336067,AGGRESSIVE,3582804,1970-02-11 11:13:24,11,13,24
0.33084846,-0.3984756,-0.11409855,AGGRESSIVE,3582805,1970-02-11 11:13:25,11,13,25
-0.9333348,-1.6972084,0.5323696,AGGRESSIVE,3582805,1970-02-11 11:13:25,11,13,25
0.6903701,-0.6915947,0.36403656,AGGRESSIVE,3582806,1970-02-11 11:13:26,11,13,26
-0.14436436,0.25201362,0.8339491,AGGRESSIVE,3582806,1970-02-11 11:13:26,11,13,26
-0.7302109,0.5163032,0.6629114,AGGRESSIVE,3582807,1970-02-11 11:13:27,11,13,27
-0.38394666,1.4584436,0.80206394,AGGRESSIVE,3582807,1970-02-11 11:13:27,11,13,27
-0.3429079,1.8922161,1.1472254,AGGRESSIVE,3582808,1970-02-11 11:13:28,11,13,28
-1.3062521,1.8950796,0.62055874,AGGRESSIVE,3582809,1970-02-11 11:13:29,11,13,29
-0.7376108,2.2796915,0.47475147,AGGRESSIVE,3582809,1970-02-11 11:13:29,11,13,29
-0.36742902,1.4672073,0.63437366,AGGRESSIVE,3582810,1970-02-11 11:13:30,11,13,30
0.66375923,2.3156612,0.38953876,AGGRESSIVE,3582810,1970-02-11 11:13:30,11,13,30
0.9926939,2.4436073,-0.97909546,AGGRESSIVE,3582811,1970-02-11 11:13:31,11,13,31
0.12906146,1.7394463,-0.04440689,AGGRESSIVE,3582811,1970-02-11 11:13:31,11,13,31
0.42285013,-0.960956,0.9775591,AGGRESSIVE,3582812,1970-02-11 11:13:32,11,13,32
-0.12067938,0.16444734,0.45986557,AGGRESSIVE,3582812,1970-02-11 11:13:32,11,13,32
0.16768193,1.2503281,-0.84996414,AGGRESSIVE,3582813,1970-02-11 11:13:33,11,13,33
0.16471934,0.4355929,-1.7092934,AGGRESSIVE,3582813,1970-02-11 11:13:33,11,13,33
-1.2583938,0.1321933,-0.48607063,AGGRESSIVE,3582814,1970-02-11 11:13:34,11,13,34
0.27982092,1.7911552,1.7168446,AGGRESSIVE,3582814,1970-02-11 11:13:34,11,13,34
0.1980567,-1.0433539,0.7882414,AGGRESSIVE,3582815,1970-02-11 11:13:35,11,13,35
0.16671729,0.0036329478,0.09576416,AGGRESSIVE,3582816,1970-02-11 11:13:36,11,13,36
-0.22091222,-0.35001624,0.46505642,AGGRESSIVE,3582816,1970-02-11 11:13:36,11,13,36
-0.8199918,-0.3138105,-0.67278767,AGGRESSIVE,3582817,1970-02-11 11:13:37,11,13,37
-0.6134838,-0.65479505,0.36686325,AGGRESSIVE,3582817,1970-02-11 11:13:37,11,13,37
0.90511584,-0.3209205,-0.9315481,AGGRESSIVE,3582818,1970-02-11 11:13:38,11,13,38
0.06362772,-0.9601119,-0.43934917,AGGRESSIVE,3582818,1970-02-11 11:13:38,11,13,38
-0.12496853,-1.0168909,0.58374405,AGGRESSIVE,3582819,1970-02-11 11:13:39,11,13,39
-0.39288342,-0.47654462,-0.06542683,AGGRESSIVE,3582819,1970-02-11 11:13:39,11,13,39
-0.060649633,-1.4998325,0.74279594,AGGRESSIVE,3582820,1970-02-11 11:13:40,11,13,40
2.5313847,0.8887634,-0.6212578,AGGRESSIVE,3582820,1970-02-11 11:13:40,11,13,40
3.651003,0.8636723,1.9195023,AGGRESSIVE,3582821,1970-02-11 11:13:41,11,13,41
2.110745,2.2349956,0.5854864,AGGRESSIVE,3582822,1970-02-11 11:13:42,11,13,42
2.5604343,-0.39632297,1.667244,AGGRESSIVE,3582822,1970-02-11 11:13:42,11,13,42
-1.2136352,-0.50004417,-0.20440197,AGGRESSIVE,3582823,1970-02-11 11:13:43,11,13,43
-0.7332752,-0.26337782,-1.6118555,AGGRESSIVE,3582823,1970-02-11 11:13:43,11,13,43
0.22534251,1.570917,0.69606686,AGGRESSIVE,3582824,1970-02-11 11:13:44,11,13,44
-1.6827153,1.4746642,-0.33865452,AGGRESSIVE,3582824,1970-02-11 11:13:44,11,13,44
-1.473701,0.11309308,0.5897131,AGGRESSIVE,3582825,1970-02-11 11:13:45,11,13,45
-0.7411357,-0.11082448,-0.62355995,AGGRESSIVE,3582825,1970-02-11 11:13:45,11,13,45
0.55040026,-0.701656,0.51481915,AGGRESSIVE,3582826,1970-02-11 11:13:46,11,13,46
-0.3632195,0.48835915,-0.009586334,AGGRESSIVE,3582826,1970-02-11 11:13:46,11,13,46
0.2000246,-1.0276068,0.47593403,AGGRESSIVE,3582827,1970-02-11 11:13:47,11,13,47
-0.6413746,-2.9255362,1.4835596,AGGRESSIVE,3582827,1970-02-11 11:13:47,11,13,47
-0.5014484,-2.3408318,1.4805269,AGGRESSIVE,3582828,1970-02-11 11:13:48,11,13,48
0.39884973,-1.4944651,0.32430553,AGGRESSIVE,3582829,1970-02-11 11:13:49,11,13,49
-0.9970778,-0.72921693,0.12300682,AGGRESSIVE,3582829,1970-02-11 11:13:49,11,13,49
-0.3731196,1.194695,-0.21377945,AGGRESSIVE,3582830,1970-02-11 11:13:50,11,13,50
-0.78345215,1.0488371,0.020175934,AGGRESSIVE,3582830,1970-02-11 11:13:50,11,13,50
0.12386155,1.1454631,-1.4434338,AGGRESSIVE,3582831,1970-02-11 11:13:51,11,13,51
0.36111498,1.014438,1.2189245,AGGRESSIVE,3582831,1970-02-11 11:13:51,11,13,51
0.80679584,0.07024506,0.43300438,AGGRESSIVE,3582832,1970-02-11 11:13:52,11,13,52
-0.7967005,0.488348,-1.7454453,AGGRESSIVE,3582832,1970-02-11 11:13:52,11,13,52
0.044247866,0.3769405,-0.32911873,AGGRESSIVE,3582833,1970-02-11 11:13:53,11,13,53
0.69985056,1.6684786,-1.509078,AGGRESSIVE,3582833,1970-02-11 11:13:53,11,13,53
-0.067103624,-1.6813908,-0.8012562,AGGRESSIVE,3582834,1970-02-11 11:13:54,11,13,54
0.2619908,-1.5478818,0.37824535,AGGRESSIVE,3582834,1970-02-11 11:13:54,11,13,54
-0.980422,-1.4057873,0.26805305,AGGRESSIVE,3582835,1970-02-11 11:13:55,11,13,55
1.5314102,-1.549324,0.63356304,AGGRESSIVE,3582836,1970-02-11 11:13:56,11,13,56
1.614692,-0.07411423,-0.07558918,AGGRESSIVE,3582836,1970-02-11 11:13:56,11,13,56
3.3294413,1.1323174,-0.48576355,AGGRESSIVE,3582837,1970-02-11 11:13:57,11,13,57
2.6598897,-0.026576161,-3.477601,AGGRESSIVE,3582837,1970-02-11 11:13:57,11,13,57
0.72167444,0.77058506,-0.8135328,AGGRESSIVE,3582838,1970-02-11 11:13:58,11,13,58
1.5270498,-0.4497187,-0.66544724,AGGRESSIVE,3582838,1970-02-11 11:13:58,11,13,58
2.4297712,1.4491104,0.6129303,AGGRESSIVE,3582839,1970-02-11 11:13:59,11,13,59
-0.21671343,0.40350676,0.84458256,AGGRESSIVE,3582839,1970-02-11 11:13:59,11,13,59
-1.4770474,0.7746627,0.7845011,AGGRESSIVE,3582840,1970-02-11 11:14:00,11,14,0
-0.29294896,-0.68749815,-0.43063164,AGGRESSIVE,3582840,1970-02-11 11:14:00,11,14,0
-0.56661844,0.12888461,0.11010265,AGGRESSIVE,3582841,1970-02-11 11:14:01,11,14,1
-0.55776954,0.40598726,0.654377,AGGRESSIVE,3582841,1970-02-11 11:14:01,11,14,1
-0.368582,0.57388556,1.1685972,AGGRESSIVE,3582842,1970-02-11 11:14:02,11,14,2
-0.86192286,0.52423674,-0.29769325,AGGRESSIVE,3582843,1970-02-11 11:14:03,11,14,3
-0.21361232,-0.6766443,0.91625595,AGGRESSIVE,3582843,1970-02-11 11:14:03,11,14,3
0.13265371,-0.12571329,1.2175503,AGGRESSIVE,3582844,1970-02-11 11:14:04,11,14,4
-2.7185981,-0.37651977,0.88039684,AGGRESSIVE,3582844,1970-02-11 11:14:04,11,14,4
-2.356641,-0.6403259,2.0291824,AGGRESSIVE,3582845,1970-02-11 11:14:05,11,14,5
-2.035552,-0.53472507,2.1070309,AGGRESSIVE,3582845,1970-02-11 11:14:05,11,14,5
-3.0119095,-0.44324836,1.0280151,AGGRESSIVE,3582846,1970-02-11 11:14:06,11,14,6
-0.9461216,-0.5573821,-0.31701946,AGGRESSIVE,3582846,1970-02-11 11:14:06,11,14,6
0.5772822,-0.3661715,-1.2397652,AGGRESSIVE,3582847,1970-02-11 11:14:07,11,14,7
-0.02995658,-0.9623791,-2.244502,AGGRESSIVE,3582847,1970-02-11 11:14:07,11,14,7
-0.8593335,0.26878718,-0.2750969,AGGRESSIVE,3582848,1970-02-11 11:14:08,11,14,8
0.61726785,-0.366756,0.67668056,AGGRESSIVE,3582849,1970-02-11 11:14:09,11,14,9
-1.6757798,-0.7941567,1.9480925,AGGRESSIVE,3582849,1970-02-11 11:14:09,11,14,9
-0.19557095,0.7507101,-0.81398964,AGGRESSIVE,3582850,1970-02-11 11:14:10,11,14,10
2.5860481,0.123968035,0.449152,AGGRESSIVE,3582850,1970-02-11 11:14:10,11,14,10
0.116692066,-0.91259235,0.8796978,AGGRESSIVE,3582851,1970-02-11 11:14:11,11,14,11
-0.2375791,-0.21157464,1.8272476,AGGRESSIVE,3582851,1970-02-11 11:14:11,11,14,11
1.2511308,0.9293662,-1.00315,AGGRESSIVE,3582852,1970-02-11 11:14:12,11,14,12
0.46938324,0.10619688,0.11618996,AGGRESSIVE,3582852,1970-02-11 11:14:12,11,14,12
0.32049668,-0.15456404,-0.5508537,AGGRESSIVE,3582853,1970-02-11 11:14:13,11,14,13
-1.8978025,-1.395599,-0.09238815,AGGRESSIVE,3582853,1970-02-11 11:14:13,11,14,13
-2.20782,-1.0086577,-0.20963478,AGGRESSIVE,3582854,1970-02-11 11:14:14,11,14,14
-0.933916,-0.36700815,-0.5525408,AGGRESSIVE,3582854,1970-02-11 11:14:14,11,14,14
-2.7521358,-2.012026,1.8174334,AGGRESSIVE,3582855,1970-02-11 11:14:15,11,14,15
-2.7583175,-0.2305252,-0.066786766,AGGRESSIVE,3582856,1970-02-11 11:14:16,11,14,16
1.3888127,0.3461228,-0.5008154,AGGRESSIVE,3582856,1970-02-11 11:14:16,11,14,16
0.7555499,1.3027406,-0.011911392,AGGRESSIVE,3582857,1970-02-11 11:14:17,11,14,17
2.5727735,0.6496758,-0.192482,AGGRESSIVE,3582857,1970-02-11 11:14:17,11,14,17
1.9132606,1.5773495,-1.998631,AGGRESSIVE,3582858,1970-02-11 11:14:18,11,14,18
2.255182,0.8008219,0.8879757,AGGRESSIVE,3582858,1970-02-11 11:14:18,11,14,18
1.7591152,0.64949703,0.21692848,AGGRESSIVE,3582859,1970-02-11 11:14:19,11,14,19
1.7146299,-0.07048404,-1.1593695,AGGRESSIVE,3582859,1970-02-11 11:14:19,11,14,19
2.7014437,0.6746115,-1.9690061,AGGRESSIVE,3582860,1970-02-11 11:14:20,11,14,20
2.7542827,-0.49862528,-0.5243645,AGGRESSIVE,3582860,1970-02-11 11:14:20,11,14,20
2.1487806,-0.24191216,-0.05604267,AGGRESSIVE,3582861,1970-02-11 11:14:21,11,14,21
1.2379395,-1.5226916,1.7790298,AGGRESSIVE,3582861,1970-02-11 11:14:21,11,14,21
-0.115952134,-0.727381,1.0204668,AGGRESSIVE,3582862,1970-02-11 11:14:22,11,14,22
0.6671703,-1.003375,0.5493889,AGGRESSIVE,3582863,1970-02-11 11:14:23,11,14,23
0.71597457,-1.4488246,0.062253,AGGRESSIVE,3582863,1970-02-11 11:14:23,11,14,23
0.29375672,0.24488717,-0.40240955,AGGRESSIVE,3582864,1970-02-11 11:14:24,11,14,24
1.4106803,-0.04905939,0.88347626,AGGRESSIVE,3582864,1970-02-11 11:14:24,11,14,24
0.82087827,-1.0969629,-2.6775298,AGGRESSIVE,3582865,1970-02-11 11:14:25,11,14,25
2.2368212,-0.32884288,0.7535877,AGGRESSIVE,3582865,1970-02-11 11:14:25,11,14,25
0.90882254,1.2573724,2.5369701,AGGRESSIVE,3582866,1970-02-11 11:14:26,11,14,26
1.7647362,-0.1718016,-0.2857418,AGGRESSIVE,3582866,1970-02-11 11:14:26,11,14,26
0.9329817,-0.47921562,0.4913044,AGGRESSIVE,3582867,1970-02-11 11:14:27,11,14,27
1.2742314,0.24052432,1.421915,AGGRESSIVE,3582867,1970-02-11 11:14:27,11,14,27
1.0390389,0.25513923,-0.75529385,AGGRESSIVE,3582868,1970-02-11 11:14:28,11,14,28
-0.15988946,-0.16487893,-0.46307468,AGGRESSIVE,3582868,1970-02-11 11:14:28,11,14,28
-1.727001,0.0017698705,-0.7782955,AGGRESSIVE,3582869,1970-02-11 11:14:29,11,14,29
-1.6286794,0.20493037,-0.20401669,AGGRESSIVE,3582870,1970-02-11 11:14:30,11,14,30
-1.74348,-0.4105602,-0.46608353,AGGRESSIVE,3582870,1970-02-11 11:14:30,11,14,30
-2.2308195,-1.0377297,0.24950504,AGGRESSIVE,3582871,1970-02-11 11:14:31,11,14,31
-2.199397,-0.3111152,-1.1554155,AGGRESSIVE,3582871,1970-02-11 11:14:31,11,14,31
-0.72953653,0.9243355,0.9560032,AGGRESSIVE,3582872,1970-02-11 11:14:32,11,14,32
-0.7477169,0.9032178,-2.2446556,AGGRESSIVE,3582872,1970-02-11 11:14:32,11,14,32
-0.60673285,-0.22670078,-1.4001484,AGGRESSIVE,3582873,1970-02-11 11:14:33,11,14,33
0.759274,-0.068264365,-1.5097799,AGGRESSIVE,3582873,1970-02-11 11:14:33,11,14,33
1.4806212,-0.18274635,2.3970118,AGGRESSIVE,3582874,1970-02-11 11:14:34,11,14,34
1.0978867,-0.3233127,1.8656712,AGGRESSIVE,3582874,1970-02-11 11:14:34,11,14,34
2.202037,-0.16860965,0.88140583,AGGRESSIVE,3582875,1970-02-11 11:14:35,11,14,35
2.224247,1.2479644,-1.3765974,AGGRESSIVE,3582876,1970-02-11 11:14:36,11,14,36
1.4574728,1.9655557,-0.6373291,AGGRESSIVE,3582876,1970-02-11 11:14:36,11,14,36
1.7099202,0.5427729,-0.9040632,AGGRESSIVE,3582877,1970-02-11 11:14:37,11,14,37
3.4493208,1.4238354,0.08894825,AGGRESSIVE,3582877,1970-02-11 11:14:37,11,14,37
0.3197143,0.6207337,-0.35081577,AGGRESSIVE,3582878,1970-02-11 11:14:38,11,14,38
-0.367476,-1.9789062,1.4526281,AGGRESSIVE,3582878,1970-02-11 11:14:38,11,14,38
-0.3479824,-0.3816329,-0.686553,AGGRESSIVE,3582879,1970-02-11 11:14:39,11,14,39
-1.7476909,-0.8229231,1.5282602,AGGRESSIVE,3582879,1970-02-11 11:14:39,11,14,39
-0.36769676,-0.7709846,-0.22881317,AGGRESSIVE,3582880,1970-02-11 11:14:40,11,14,40
-0.14828277,-0.28935236,0.9191227,AGGRESSIVE,3582880,1970-02-11 11:14:40,11,14,40
0.76650786,2.088137,-2.7055483,AGGRESSIVE,3582881,1970-02-11 11:14:41,11,14,41
-0.8549504,-0.28321952,2.5493174,AGGRESSIVE,3582881,1970-02-11 11:14:41,11,14,41
-0.16227889,1.0055676,-1.1947708,AGGRESSIVE,3582882,1970-02-11 11:14:42,11,14,42
-1.1483706,-0.15832359,-0.094558716,AGGRESSIVE,3582883,1970-02-11 11:14:43,11,14,43
0.8676617,0.5482436,-0.8859587,AGGRESSIVE,3582883,1970-02-11 11:14:43,11,14,43
0.26662946,-1.7498231,0.7774515,AGGRESSIVE,3582884,1970-02-11 11:14:44,11,14,44
