ID,Lane,Speed,preceding_speed,time_gap,road_condition,label,timestamp
DR_61248,2,91,82,32.0,1,2,1355967566
DR_61248,1,76,75,226.0,1,2,1355967600
DR_23364,2,87,86,79.0,1,2,1355969733
DR_23364,1,79,86,383.0,1,2,1355969974
DR_23364,1,84,79,122.0,1,2,1355970098
DR_43367,1,88,84,120.0,1,1,1355970648
DR_43367,1,82,88,274.0,1,1,1355970923
DR_43367,2,64,87,1399.0,1,1,1355971133
DR_43860,1,88,92,209.0,1,2,1355973480
DR_43860,1,84,88,94.0,1,2,1355974221
DR_23021,2,90,89,840.0,1,2,1355976981
DR_23021,2,94,90,359.0,1,2,1355977342
DR_23021,1,90,91,1121.0,1,2,1355977473
DR_49990,1,64,90,596.0,1,1,1355978069
DR_49990,2,79,94,871.0,1,1,1355978214
DR_49990,2,87,79,26.0,1,1,1355978241
DR_49990,1,84,64,282.0,1,1,1355978353
DR_60950,1,62,82,498.0,1,2,1355985334
DR_60950,1,75,62,4.0,1,2,1355985339
DR_60950,1,87,75,167.0,1,2,1355985507
DR_61981,2,74,87,237.0,1,2,1355987781
DR_61981,2,81,74,419.0,1,2,1355988201
DR_61981,1,88,88,535.0,1,2,1355988202
DR_73102,1,77,88,536.0,1,2,1355988739
DR_73102,2,80,99,274.0,1,2,1355988774
DR_73102,2,81,80,92.0,1,2,1355988867
DR_73102,1,85,77,298.0,1,2,1355989038
DR_73102,2,80,81,181.0,1,2,1355989049
DR_33892,2,77,80,483.0,1,2,1355989533
DR_33892,2,80,77,16.0,1,2,1355989550
DR_33892,1,83,78,229.0,1,2,1355989599
DR_33892,1,95,83,137.0,1,2,1355989737
DR_33892,1,109,95,39.0,1,2,1355989777
DR_33892,1,90,109,29.0,1,2,1355989806
DR_33892,2,77,80,399.0,1,2,1355989950
DR_33892,2,88,77,81.0,1,2,1355990033
DR_33892,2,77,88,33.0,1,2,1355990066
DR_33892,1,107,90,263.0,1,2,1355990070
DR_67283,2,84,86,122.0,1,2,1355993095
DR_67283,2,86,84,5.0,1,2,1355993101
DR_67283,2,84,86,20.0,1,2,1355993122
DR_67283,2,76,84,184.0,1,2,1355993307
DR_67283,1,78,91,427.0,1,2,1355993440
DR_67283,2,80,76,409.0,1,2,1355993716
DR_67283,2,81,80,25.0,1,2,1355993742
DR_67283,1,86,78,309.0,1,2,1355993750
DR_63648,2,82,95,251.0,1,2,1355994956
DR_63648,2,87,82,131.0,1,2,1355995088
DR_63648,1,89,85,243.0,1,2,1355995108
DR_63648,2,91,87,46.0,1,2,1355995135
DR_63648,2,97,91,220.0,1,2,1355995356
DR_63648,2,79,97,45.0,1,2,1355995402
DR_63648,1,78,89,343.0,1,2,1355995452
DR_63648,1,79,78,2.0,1,2,1355995455
DR_63648,1,86,79,37.0,1,2,1355995493
DR_30958,2,82,87,171.0,1,1,1355998660
DR_30958,2,89,82,35.0,1,1,1355998695
DR_30958,2,89,89,4.0,1,1,1355998700
DR_30958,2,89,89,56.0,1,1,1355998756
DR_30958,2,79,89,62.0,1,1,1355998819
DR_30958,2,80,79,2.0,1,1,1355998822
DR_30958,2,89,80,121.0,1,1,1355998944
DR_30958,2,82,89,86.0,1,1,1355999030
DR_30958,2,78,82,85.0,1,1,1355999116
DR_30958,2,81,78,3.0,1,1,1355999120
DR_30958,2,81,81,2.0,1,1,1355999123
DR_30958,2,81,81,2.0,1,1,1355999126
DR_20951,1,85,94,267.0,1,2,1356001263
DR_20951,2,77,92,200.0,1,2,1356001300
DR_20951,1,98,85,58.0,1,2,1356001322
DR_20951,1,87,98,79.0,1,2,1356001402
DR_20951,2,100,77,107.0,1,2,1356001408
DR_20951,2,96,100,82.0,1,2,1356001491
DR_20951,1,82,87,195.0,1,2,1356001598
DR_20951,1,77,82,4.0,1,2,1356001603
DR_20951,1,88,77,2.0,1,2,1356001606
DR_20951,2,86,96,138.0,1,2,1356001630
DR_20951,1,78,88,39.0,1,2,1356001646
DR_20951,2,80,86,39.0,1,2,1356001669
DR_20951,2,85,80,35.0,1,2,1356001705
DR_20951,2,91,85,115.0,1,2,1356001821
DR_20951,2,86,91,12.0,1,2,1356001833
DR_12150,1,87,91,94.0,1,2,1356005778
DR_12150,1,87,87,324.0,1,2,1356006103
DR_12150,2,99,88,506.0,1,2,1356006180
DR_12150,2,91,99,70.0,1,2,1356006251
DR_62311,1,80,80,42.0,1,2,1356006605
DR_62311,2,88,85,61.0,1,2,1356006612
DR_62311,1,78,80,10.0,1,2,1356006616
DR_62311,2,84,88,4.0,1,2,1356006617
DR_62311,2,83,84,2.0,1,2,1356006619
DR_62311,2,84,83,8.0,1,2,1356006628
DR_62311,1,98,78,13.0,1,2,1356006630
DR_62311,2,82,84,1.0,1,2,1356006631
DR_62311,2,87,82,1.0,1,2,1356006632
DR_62311,2,86,87,7.0,1,2,1356006640
DR_62311,1,92,98,26.0,1,2,1356006657
DR_62311,2,89,86,61.0,1,2,1356006702
DR_62311,2,88,89,2.0,1,2,1356006705
DR_62311,2,89,88,64.0,1,2,1356006770
DR_62311,1,85,92,199.0,1,2,1356006857
DR_62311,2,88,89,89.0,1,2,1356006859
DR_62311,2,88,88,1.0,1,2,1356006861
DR_62311,1,85,85,55.0,1,2,1356006913
DR_62311,1,91,85,1.0,1,2,1356006915
DR_62311,2,81,88,113.0,1,2,1356006975
DR_62311,2,74,81,2.0,1,2,1356006978
DR_62311,1,101,91,243.0,1,2,1356007158
DR_62311,2,90,74,227.0,1,2,1356007206
DR_62311,2,85,90,45.0,1,2,1356007251
DR_21659,2,80,103,121.0,1,2,1356007512
DR_21659,1,82,83,146.0,1,2,1356007544
DR_21659,2,100,80,63.0,1,2,1356007575
DR_21659,2,86,100,139.0,1,2,1356007715
DR_21659,2,93,86,42.0,1,2,1356007758
DR_21659,1,74,82,248.0,1,2,1356007793
DR_21659,1,87,74,129.0,1,2,1356007922
DR_21659,1,91,87,89.0,1,2,1356008012
DR_21659,2,81,93,261.0,1,2,1356008019
DR_21659,2,92,81,68.0,1,2,1356008088
DR_21659,2,98,92,33.0,1,2,1356008122
DR_70368,1,83,71,217.0,1,2,1356008438
DR_70368,2,101,81,200.0,1,2,1356008524
DR_70368,1,85,83,98.0,1,2,1356008537
DR_70368,2,82,101,90.0,1,2,1356008615
DR_70368,2,81,82,48.0,1,2,1356008664
DR_70368,2,107,81,26.0,1,2,1356008691
DR_70368,2,85,107,4.0,1,2,1356008696
DR_70368,2,89,85,1.0,1,2,1356008698
DR_70368,1,78,85,173.0,1,2,1356008711
DR_70368,2,93,89,19.0,1,2,1356008718
DR_70368,1,72,78,16.0,1,2,1356008727
DR_70368,2,85,93,48.0,1,2,1356008767
DR_70368,2,82,85,28.0,1,2,1356008796
DR_70368,2,88,82,5.0,1,2,1356008801
DR_70368,2,87,88,63.0,1,2,1356008866
DR_70368,2,85,87,6.0,1,2,1356008873
DR_70368,1,74,72,205.0,1,2,1356008933
DR_63257,1,77,85,216.0,1,2,1356009310
DR_63257,1,79,77,57.0,1,2,1356009367
DR_63257,2,85,85,116.0,1,2,1356009406
DR_63257,2,88,85,81.0,1,2,1356009488
DR_63257,2,83,88,3.0,1,2,1356009493
DR_63257,2,94,83,13.0,1,2,1356009507
DR_63257,1,84,79,193.0,1,2,1356009562
DR_63257,1,87,84,3.0,1,2,1356009566
DR_63257,2,83,94,62.0,1,2,1356009570
DR_63257,2,82,83,36.0,1,2,1356009607
DR_63257,2,82,82,32.0,1,2,1356009641
DR_63257,2,75,82,69.0,1,2,1356009711
DR_63257,2,78,75,45.0,1,2,1356009757
DR_63257,1,84,87,277.0,1,2,1356009844
DR_63257,2,86,78,139.0,1,2,1356009897
DR_20751,1,105,84,78.0,1,2,1356010225
DR_20751,2,80,93,146.0,1,2,1356010243
DR_20751,2,79,80,65.0,1,2,1356010309
DR_20751,1,59,105,256.0,1,2,1356010482
DR_20751,1,86,59,65.0,1,2,1356010548
DR_20751,2,94,79,365.0,1,2,1356010675
DR_67273,1,76,81,85.0,1,2,1356020996
DR_67273,1,91,76,12.0,1,2,1356021009
DR_67273,2,89,98,251.0,1,2,1356021139
DR_67273,2,85,89,33.0,1,2,1356021174
DR_67273,2,77,85,7.0,1,2,1356021182
DR_67273,2,76,77,1.0,1,2,1356021184
DR_67273,1,71,91,175.0,1,2,1356021185
DR_67273,2,79,76,5.0,1,2,1356021191
DR_67273,2,79,79,3.0,1,2,1356021194
DR_67273,2,77,79,11.0,1,2,1356021207
DR_67273,2,78,77,4.0,1,2,1356021211
DR_67273,2,79,78,23.0,1,2,1356021236
DR_67273,2,81,79,1.0,1,2,1356021238
DR_67273,2,81,81,1.0,1,2,1356021240
DR_67273,1,76,71,123.0,1,2,1356021310
DR_67273,1,79,76,112.0,1,2,1356021422
DR_67273,1,76,79,1.0,1,2,1356021424
DR_67273,2,76,81,199.0,1,2,1356021440
DR_67273,2,95,76,109.0,1,2,1356021550
DR_67273,2,102,95,1.0,1,2,1356021551
DR_67273,2,89,102,64.0,1,2,1356021616
DR_4258,1,71,74,251.0,1,2,1356023854
DR_4258,1,89,71,42.0,1,2,1356023897
DR_4258,2,86,90,347.0,1,2,1356023906
DR_4258,2,84,86,12.0,1,2,1356023919
DR_4258,1,80,89,35.0,1,2,1356023932
DR_4258,2,95,84,36.0,1,2,1356023956
DR_4258,2,93,95,16.0,1,2,1356023972
DR_4258,2,79,93,26.0,1,2,1356023999
DR_4258,2,81,79,55.0,1,2,1356024055
DR_4258,2,82,81,2.0,1,2,1356024058
DR_4258,2,80,82,1.0,1,2,1356024060
DR_4258,2,78,80,4.0,1,2,1356024065
DR_4258,2,77,78,1.0,1,2,1356024068
DR_4258,2,78,77,,1,2,1356024069
DR_4258,1,64,80,140.0,1,2,1356024073
DR_4258,1,72,64,21.0,1,2,1356024094
DR_4258,2,80,78,26.0,1,2,1356024096
DR_4258,1,89,72,14.0,1,2,1356024109
DR_4258,1,101,89,2.0,1,2,1356024112
DR_4258,1,100,101,4.0,1,2,1356024116
DR_4258,1,87,100,6.0,1,2,1356024122
DR_4258,2,86,80,33.0,1,2,1356024129
DR_4258,2,56,86,15.0,1,2,1356024145
DR_4258,2,85,56,,1,2,1356024147
DR_4258,1,80,87,35.0,1,2,1356024158
DR_4258,2,78,85,17.0,1,2,1356024164
DR_4258,2,98,78,7.0,1,2,1356024172
DR_4258,1,87,80,16.0,1,2,1356024175
DR_4258,1,100,87,37.0,1,2,1356024213
DR_4258,2,89,98,68.0,1,2,1356024241
DR_4258,2,87,89,13.0,1,2,1356024255
DR_4258,1,74,100,71.0,1,2,1356024285
DR_23885,1,91,85,123.0,1,2,1356027302
DR_23885,2,86,89,231.0,1,2,1356027452
DR_23885,2,88,86,3.0,1,2,1356027456
DR_23885,2,63,88,73.0,1,2,1356027529
DR_23885,2,62,63,1.0,1,2,1356027531
DR_23885,2,93,62,24.0,1,2,1356027555
DR_23885,2,85,93,18.0,1,2,1356027574
DR_23885,1,70,91,289.0,1,2,1356027592
DR_23885,1,80,70,156.0,1,2,1356027749
DR_23885,2,87,85,207.0,1,2,1356027781
DR_23885,2,89,87,11.0,1,2,1356027794
DR_23885,1,74,80,54.0,1,2,1356027803
DR_23885,1,92,74,57.0,1,2,1356027861
DR_23885,1,87,92,48.0,1,2,1356027909
DR_23885,1,91,87,3.0,1,2,1356027913
DR_23885,1,86,91,3.0,1,2,1356027917
DR_61178,1,89,91,396.0,1,2,1356030156
DR_61178,2,79,72,491.0,1,2,1356030173
DR_61178,2,87,79,14.0,1,2,1356030189
DR_61178,1,93,89,66.0,1,2,1356030223
DR_61178,2,87,87,44.0,1,2,1356030234
DR_61178,1,82,93,93.0,1,2,1356030316
DR_61178,2,99,87,108.0,1,2,1356030344
DR_61178,2,87,99,67.0,1,2,1356030411
DR_61178,2,86,87,83.0,1,2,1356030495
DR_61178,2,82,86,1.0,1,2,1356030497
DR_61178,2,86,82,15.0,1,2,1356030513
DR_61178,1,78,82,252.0,1,2,1356030569
DR_61178,1,78,78,16.0,1,2,1356030586
DR_61178,1,77,78,1.0,1,2,1356030588
DR_61178,1,71,77,5.0,1,2,1356030594
DR_61178,1,71,71,,1,2,1356030595
DR_61178,1,70,71,2.0,1,2,1356030598
DR_61178,1,72,70,4.0,1,2,1356030603
DR_61178,1,71,72,1.0,1,2,1356030604
DR_61178,1,74,71,2.0,1,2,1356030607
DR_61178,1,75,74,1.0,1,2,1356030610
DR_61178,1,77,75,2.0,1,2,1356030613
DR_54438,2,82,80,56.0,1,1,1356033613
DR_54438,2,85,82,74.0,1,1,1356033688
DR_54438,2,85,85,40.0,1,1,1356033729
DR_54438,2,92,85,1.0,1,1,1356033732
DR_54438,2,87,92,14.0,1,1,1356033747
DR_54438,2,81,87,46.0,1,1,1356033794
DR_54438,1,73,106,434.0,1,1,1356033802
DR_54438,1,89,73,50.0,1,1,1356033853
DR_54438,1,91,89,20.0,1,1,1356033874
DR_54438,2,88,81,130.0,1,1,1356033925
DR_54438,1,75,91,81.0,1,1,1356033956
DR_54438,2,80,88,63.0,1,1,1356033989
DR_54438,2,79,80,21.0,1,1,1356034011
DR_54438,2,79,79,129.0,1,1,1356034140
DR_54438,2,96,79,48.0,1,1,1356034189
DR_54438,1,74,75,286.0,1,1,1356034243
DR_10899,2,84,110,38.0,1,2,1356034507
DR_10899,2,82,84,23.0,1,2,1356034530
DR_10899,1,90,88,189.0,1,2,1356034639
DR_10899,2,78,82,177.0,1,2,1356034708
DR_10899,2,97,78,30.0,1,2,1356034739
DR_10899,2,82,97,40.0,1,2,1356034780
DR_10899,2,81,82,7.0,1,2,1356034788
DR_10899,2,82,81,3.0,1,2,1356034792
DR_10899,1,83,90,215.0,1,2,1356034855
DR_10899,1,68,83,4.0,1,2,1356034859
DR_10899,2,85,82,82.0,1,2,1356034876
DR_10899,1,71,68,129.0,1,2,1356034989
DR_10899,1,70,71,1.0,1,2,1356034991
DR_10899,1,72,70,4.0,1,2,1356034995
DR_10899,2,80,85,143.0,1,2,1356035020
DR_10899,1,85,72,71.0,1,2,1356035068
DR_10899,1,75,85,36.0,1,2,1356035104
DR_10899,1,73,75,1.0,1,2,1356035105
DR_10899,1,87,73,3.0,1,2,1356035109
DR_40669,1,86,70,104.0,1,2,1356039095
DR_40669,1,87,86,42.0,1,2,1356039138
DR_40669,2,98,82,370.0,1,2,1356039319
DR_40669,2,87,98,24.0,1,2,1356039344
DR_40669,1,86,87,250.0,1,2,1356039390
DR_40669,1,93,86,5.0,1,2,1356039395
DR_40669,1,87,93,3.0,1,2,1356039399
DR_40669,2,80,87,106.0,1,2,1356039451
DR_40669,2,80,80,1.0,1,2,1356039453
DR_40669,2,82,80,119.0,1,2,1356039573
DR_40669,1,82,87,203.0,1,2,1356039603
DR_40669,2,95,82,35.0,1,2,1356039610
DR_10316,2,82,95,189.0,1,2,1356041801
DR_10316,2,84,82,52.0,1,2,1356041854
DR_10316,1,86,69,177.0,1,2,1356041858
DR_10316,1,84,86,22.0,1,2,1356041880
DR_10316,1,80,84,12.0,1,2,1356041893
DR_10316,1,87,80,29.0,1,2,1356041923
DR_10316,1,84,87,1.0,1,2,1356041926
DR_10316,2,77,84,179.0,1,2,1356042035
DR_10316,1,89,84,115.0,1,2,1356042042
DR_10316,1,90,89,59.0,1,2,1356042102
DR_10316,1,102,90,178.0,1,2,1356042281
DR_10316,1,95,102,35.0,1,2,1356042318
DR_23668,1,90,81,140.0,1,2,1356042613
DR_23668,1,92,90,2.0,1,2,1356042616
DR_23668,1,86,92,185.0,1,2,1356042801
DR_23668,2,84,81,349.0,1,2,1356042819
DR_23668,1,85,86,63.0,1,2,1356042865
DR_23668,1,75,85,4.0,1,2,1356042870
DR_23668,1,75,75,,1,2,1356042871
DR_23668,2,98,84,98.0,1,2,1356042918
DR_23668,1,98,75,281.0,1,2,1356043154
DR_23668,1,99,98,45.0,1,2,1356043199
DR_12472,2,96,113,332.0,1,2,1356052677
DR_12472,2,89,96,84.0,1,2,1356052762
DR_12472,2,76,89,24.0,1,2,1356052786
DR_12472,2,83,76,243.0,1,2,1356053031
DR_12472,1,83,90,651.0,1,2,1356053032
DR_12472,2,75,83,40.0,1,2,1356053072
DR_12472,1,84,83,78.0,1,2,1356053112
DR_51566,1,80,84,292.0,1,2,1356053404
DR_51566,2,83,75,390.0,1,2,1356053463
DR_51566,1,89,80,311.0,1,2,1356053717
DR_51566,1,89,89,5.0,1,2,1356053723
DR_51566,2,89,83,259.0,1,2,1356053724
DR_51566,1,83,89,67.0,1,2,1356053791
DR_51566,1,83,83,68.0,1,2,1356053861
DR_71233,1,88,83,211.0,1,1,1356054380
DR_71233,1,108,88,170.0,1,1,1356054551
DR_71233,1,73,108,241.0,1,1,1356054793
DR_71233,1,79,73,3.0,1,1,1356054797
DR_51963,1,88,79,488.0,1,1,1356055286
DR_51963,2,89,75,325.0,1,1,1356055415
DR_51963,1,89,88,128.0,1,1,1356055416
DR_51963,2,89,89,,1,1,1356055417
DR_51963,2,93,89,140.0,1,1,1356055556
DR_51963,1,77,89,167.0,1,1,1356055584
DR_51963,1,60,77,81.0,1,1,1356055665
DR_51963,1,77,60,80.0,1,1,1356055747
DR_51963,1,88,77,63.0,1,1,1356055811
DR_16910,1,87,88,18.0,1,2,1356055830
DR_16910,1,89,87,395.0,1,2,1356056226
DR_52563,2,82,93,21.0,1,2,1356057396
DR_52563,1,81,88,685.0,1,2,1356057531
DR_33937,1,99,81,266.0,1,2,1356060792
DR_33937,2,83,78,732.0,1,2,1356061016
DR_33937,1,86,99,238.0,1,2,1356061030
DR_19836,1,87,90,442.0,1,1,1356061874
DR_19836,2,87,83,857.0,1,1,1356061875
DR_38573,1,83,63,181.0,1,2,1356066929
DR_38573,2,83,86,973.0,1,2,1356066930
DR_38573,1,82,83,86.0,1,2,1356067016
DR_53137,2,77,83,908.0,1,2,1356067837
DR_53137,1,91,82,1409.0,1,2,1356068427
DR_53137,2,85,77,612.0,1,2,1356068450
DR_12243,2,47,74,486.0,1,2,1356069698
DR_12243,2,86,47,337.0,1,2,1356070036
DR_25972,2,79,99,218.0,1,2,1356075001
DR_25972,2,88,79,57.0,1,2,1356075058
DR_25972,2,83,88,109.0,1,2,1356075168
DR_25972,1,77,94,367.0,1,2,1356075171
DR_25972,2,91,83,224.0,1,2,1356075393
DR_25972,2,89,91,67.0,1,2,1356075461
DR_25972,1,90,77,295.0,1,2,1356075468
DR_25972,2,88,89,85.0,1,2,1356075548
DR_25972,2,101,88,62.0,1,2,1356075610
DR_18419,1,85,87,37.0,1,2,1356079505
DR_18419,2,94,70,131.0,1,2,1356079550
DR_18419,2,96,94,6.0,1,2,1356079556
DR_18419,2,88,96,10.0,1,2,1356079567
DR_18419,1,78,85,95.0,1,2,1356079600
DR_18419,2,83,88,70.0,1,2,1356079638
DR_18419,2,90,83,16.0,1,2,1356079655
DR_18419,2,82,90,175.0,1,2,1356079831
DR_18419,2,83,82,15.0,1,2,1356079847
DR_18419,1,81,78,246.0,1,2,1356079848
DR_18419,1,69,81,125.0,1,2,1356079972
DR_18419,2,77,83,133.0,1,2,1356079980
DR_18419,2,76,77,23.0,1,2,1356080003
DR_18419,2,98,76,21.0,1,2,1356080025
DR_18419,2,70,98,94.0,1,2,1356080119
DR_63259,2,104,83,233.0,1,2,1356081327
DR_63259,1,92,93,315.0,1,2,1356081354
DR_63259,1,82,92,196.0,1,2,1356081551
DR_63259,1,99,82,92.0,1,2,1356081643
DR_63259,2,80,104,358.0,1,2,1356081686
DR_63259,2,85,80,177.0,1,2,1356081863
DR_63259,1,84,99,274.0,1,2,1356081918
DR_52880,2,73,77,212.0,1,2,1356082266
DR_52880,2,86,73,15.0,1,2,1356082282
DR_52880,2,88,86,1.0,1,2,1356082284
DR_52880,2,87,88,67.0,1,2,1356082352
DR_52880,2,87,87,59.0,1,2,1356082412
DR_52880,2,87,87,267.0,1,2,1356082680
DR_52880,2,83,87,1.0,1,2,1356082681
DR_52880,1,85,93,570.0,1,2,1356082710
DR_52880,2,82,83,162.0,1,2,1356082844
DR_21396,2,89,94,211.0,1,1,1356083127
DR_21396,1,75,88,227.0,1,1,1356083173
DR_21396,2,87,89,98.0,1,1,1356083226
DR_21396,2,99,87,109.0,1,1,1356083336
DR_21396,2,91,99,69.0,1,1,1356083405
DR_21396,2,83,91,53.0,1,1,1356083459
DR_21396,1,80,75,298.0,1,1,1356083471
DR_21396,2,80,83,33.0,1,1,1356083492
DR_21396,2,81,80,2.0,1,1,1356083495
DR_21396,2,83,81,13.0,1,1,1356083509
DR_21396,2,79,83,2.0,1,1,1356083512
DR_21396,2,78,79,1.0,1,1,1356083514
DR_21396,2,84,78,3.0,1,1,1356083517
DR_21396,2,89,84,27.0,1,1,1356083545
DR_21396,2,81,89,94.0,1,1,1356083639
DR_21396,2,81,81,1.0,1,1,1356083641
DR_21396,2,80,81,2.0,1,1,1356083644
DR_21396,1,99,80,182.0,1,1,1356083654
DR_21396,2,89,80,70.0,1,1,1356083715
DR_73436,2,80,83,3.0,1,2,1356083996
DR_73436,1,90,75,140.0,1,2,1356084002
DR_73436,2,92,80,90.0,1,2,1356084087
DR_73436,2,85,92,23.0,1,2,1356084111
DR_73436,2,92,85,11.0,1,2,1356084122
DR_73436,1,80,90,129.0,1,2,1356084132
DR_73436,2,87,92,81.0,1,2,1356084204
DR_73436,2,83,87,24.0,1,2,1356084228
DR_73436,1,84,80,118.0,1,2,1356084251
DR_73436,2,81,83,74.0,1,2,1356084303
DR_73436,2,85,81,89.0,1,2,1356084393
DR_73436,1,79,84,180.0,1,2,1356084432
DR_73436,2,80,85,224.0,1,2,1356084618
DR_41132,2,83,77,126.0,1,2,1356084901
DR_41132,2,85,83,3.0,1,2,1356084906
DR_41132,2,87,85,4.0,1,2,1356084910
DR_41132,1,85,73,239.0,1,2,1356085026
DR_41132,1,84,85,239.0,1,2,1356085266
DR_41132,2,84,87,383.0,1,2,1356085295
DR_41132,2,80,84,7.0,1,2,1356085303
DR_41132,2,81,80,5.0,1,2,1356085309
DR_41132,2,79,81,3.0,1,2,1356085312
DR_41132,2,79,79,2.0,1,2,1356085315
DR_41132,2,83,79,22.0,1,2,1356085338
DR_41132,2,83,83,1.0,1,2,1356085340
DR_41132,2,89,83,21.0,1,2,1356085362
DR_41132,2,83,89,50.0,1,2,1356085412
DR_41132,2,75,83,56.0,1,2,1356085469
DR_51122,2,82,81,138.0,1,2,1356086734
DR_51122,1,84,71,219.0,1,2,1356086843
DR_51122,2,75,82,115.0,1,2,1356086849
DR_51122,2,80,75,64.0,1,2,1356086914
DR_51122,2,82,80,3.0,1,2,1356086918
DR_51122,2,88,82,35.0,1,2,1356086953
DR_51122,2,98,88,37.0,1,2,1356086991
DR_51122,2,90,98,6.0,1,2,1356086998
DR_51122,2,88,90,65.0,1,2,1356087064
DR_51122,1,82,84,239.0,1,2,1356087083
DR_51122,2,83,88,19.0,1,2,1356087084
DR_51122,2,86,83,5.0,1,2,1356087089
DR_51122,2,82,86,40.0,1,2,1356087131
DR_51122,1,88,82,116.0,1,2,1356087200
DR_51122,1,77,88,34.0,1,2,1356087236
DR_51122,1,79,77,13.0,1,2,1356087250
DR_51122,2,101,82,122.0,1,2,1356087253
DR_51122,2,97,101,22.0,1,2,1356087276
DR_51122,2,78,97,22.0,1,2,1356087299
DR_51122,2,82,78,15.0,1,2,1356087315
DR_29668,2,89,86,23.0,1,2,1356087615
DR_29668,2,88,89,24.0,1,2,1356087640
DR_29668,1,74,83,106.0,1,2,1356087667
DR_29668,1,76,74,12.0,1,2,1356087680
DR_29668,2,87,88,53.0,1,2,1356087694
DR_29668,2,86,87,5.0,1,2,1356087700
DR_29668,2,81,86,2.0,1,2,1356087703
DR_29668,1,91,76,27.0,1,2,1356087708
DR_29668,2,100,81,19.0,1,2,1356087723
DR_29668,1,86,91,80.0,1,2,1356087788
DR_29668,1,94,86,46.0,1,2,1356087835
DR_29668,2,84,100,166.0,1,2,1356087890
DR_29668,2,81,84,1.0,1,2,1356087891
DR_29668,2,86,81,32.0,1,2,1356087924
DR_29668,2,100,86,13.0,1,2,1356087938
DR_29668,2,97,100,100.0,1,2,1356088038
DR_29668,1,98,94,245.0,1,2,1356088081
DR_29668,1,72,98,34.0,1,2,1356088116
DR_29668,2,89,97,144.0,1,2,1356088183
DR_29668,2,87,89,41.0,1,2,1356088225
DR_5115,2,73,84,19.0,1,2,1356088508
DR_5115,1,94,86,71.0,1,2,1356088518
DR_5115,2,80,73,77.0,1,2,1356088585
DR_5115,1,88,94,100.0,1,2,1356088618
DR_5115,2,97,80,53.0,1,2,1356088640
DR_5115,2,92,97,19.0,1,2,1356088660
DR_5115,2,81,92,66.0,1,2,1356088726
DR_5115,1,99,88,125.0,1,2,1356088745
DR_5115,1,81,99,55.0,1,2,1356088801
DR_5115,2,98,81,102.0,1,2,1356088828
DR_5115,1,64,81,60.0,1,2,1356088861
DR_5115,1,83,64,69.0,1,2,1356088931
DR_5115,2,88,98,149.0,1,2,1356088978
DR_5115,1,85,83,81.0,1,2,1356089013
DR_5115,1,79,85,38.0,1,2,1356089052
DR_5115,2,99,88,88.0,1,2,1356089066
DR_71694,2,92,87,105.0,1,2,1356089424
DR_71694,1,68,79,389.0,1,2,1356089442
DR_71694,1,86,68,14.0,1,2,1356089457
DR_71694,1,81,86,1.0,1,2,1356089458
DR_71694,1,80,81,1.0,1,2,1356089460
DR_71694,2,90,92,172.0,1,2,1356089597
DR_71694,1,80,80,140.0,1,2,1356089601
DR_71694,1,78,80,11.0,1,2,1356089613
DR_71694,1,79,78,1.0,1,2,1356089614
DR_71694,2,86,90,270.0,1,2,1356089868
DR_71694,2,85,86,1.0,1,2,1356089870
DR_71694,2,101,85,28.0,1,2,1356089899
DR_71694,2,93,101,50.0,1,2,1356089949
DR_71694,1,84,79,370.0,1,2,1356089985
DR_71694,1,73,84,11.0,1,2,1356089997
DR_48618,1,95,81,16.0,1,1,1356095894
DR_48618,2,90,87,38.0,1,1,1356095917
DR_48618,1,81,95,57.0,1,1,1356095952
DR_48618,2,109,90,46.0,1,1,1356095963
DR_48618,2,85,109,86.0,1,1,1356096050
DR_48618,2,94,85,91.0,1,1,1356096142
DR_48618,1,83,81,205.0,1,1,1356096158
DR_48618,1,84,83,1.0,1,1,1356096160
DR_48618,2,86,94,167.0,1,1,1356096310
DR_48618,2,90,86,11.0,1,1,1356096322
DR_48618,1,79,84,181.0,1,1,1356096342
DR_4392,1,64,89,147.0,1,2,1356096623
DR_4392,1,80,64,21.0,1,2,1356096645
DR_4392,1,77,80,3.0,1,2,1356096649
DR_4392,1,73,77,5.0,1,2,1356096655
DR_4392,1,84,73,5.0,1,2,1356096661
DR_4392,2,86,77,122.0,1,2,1356096680
DR_4392,1,76,84,66.0,1,2,1356096728
DR_4392,1,74,76,2.0,1,2,1356096731
DR_4392,2,102,86,117.0,1,2,1356096797
DR_4392,1,76,74,85.0,1,2,1356096817
DR_4392,2,80,102,30.0,1,2,1356096828
DR_4392,2,89,80,75.0,1,2,1356096904
DR_4392,1,70,76,128.0,1,2,1356096946
DR_4392,2,93,89,97.0,1,2,1356097002
DR_4392,1,83,70,133.0,1,2,1356097080
DR_4392,2,83,93,92.0,1,2,1356097095
DR_4392,2,83,83,1.0,1,2,1356097098
DR_4392,1,77,83,22.0,1,2,1356097103
DR_4392,2,86,83,8.0,1,2,1356097106
DR_4392,2,92,86,7.0,1,2,1356097114
DR_4392,1,79,77,17.0,1,2,1356097120
DR_4392,1,81,79,2.0,1,2,1356097124
DR_4392,1,82,81,3.0,1,2,1356097127
DR_4392,2,86,92,44.0,1,2,1356097158
DR_4392,2,84,86,36.0,1,2,1356097195
DR_12288,2,87,90,144.0,1,2,1356097500
DR_12288,2,89,87,4.0,1,2,1356097505
