ID,Lane,Speed,preceding_speed,time_gap,road_condition,timestamp
DR_16273,1,90,75,38.0,1,1358202074
DR_16273,1,84,90,135.0,1,1358202210
DR_16273,2,84,84,171.0,1,1358202211
DR_58815,1,87,87,696.0,1,1358212944
DR_58815,2,90,89,881.0,1,1358213104
DR_58815,1,89,87,200.0,1,1358213145
DR_23674,1,85,89,398.0,1,1358213544
DR_23674,1,87,85,202.0,1,1358213747
DR_23674,1,79,87,136.0,1,1358213883
DR_23674,1,82,79,8.0,1,1358213892
DR_43501,2,69,79,327.0,1,1358231468
DR_43501,2,92,69,112.0,1,1358231581
DR_43501,1,84,75,419.0,1,1358231648
DR_58395,1,74,76,543.0,1,1358248667
DR_58395,1,88,74,87.0,1,1358248755
DR_58395,1,94,88,1.0,1,1358248757
DR_58395,2,87,107,452.0,1,1358248868
DR_58395,1,96,94,133.0,1,1358248890
DR_58395,1,82,96,18.0,1,1358248909
DR_58395,1,84,82,3.0,1,1358248913
DR_58395,2,85,87,80.0,1,1358248949
DR_58395,1,72,84,125.0,1,1358249040
DR_58395,1,76,72,1.0,1,1358249041
DR_58395,2,90,85,178.0,1,1358249128
DR_36738,1,79,89,141.0,1,1358249503
DR_36738,2,86,85,176.0,1,1358249566
DR_36738,1,95,79,95.0,1,1358249599
DR_36738,2,81,86,117.0,1,1358249684
DR_36738,1,114,95,97.0,1,1358249697
DR_36738,2,105,81,160.0,1,1358249845
DR_36738,1,126,114,343.0,1,1358250040
DR_52033,1,96,83,15.0,1,1358253901
DR_52033,1,100,96,22.0,1,1358253924
DR_52033,1,89,100,107.0,1,1358254031
DR_52033,2,84,86,208.0,1,1358254036
DR_52033,2,75,84,154.0,1,1358254190
DR_52033,1,77,89,205.0,1,1358254237
DR_52033,2,63,75,47.0,1,1358254238
DR_52033,2,91,63,9.0,1,1358254248
DR_52033,1,82,77,14.0,1,1358254251
DR_52033,1,60,82,113.0,1,1358254366
DR_52033,1,74,60,54.0,1,1358254421
DR_52033,1,83,74,38.0,1,1358254460
DR_52033,2,83,91,244.0,1,1358254493
DR_74567,2,93,78,73.0,1,1358258467
DR_74567,1,76,91,92.0,1,1358258486
DR_74567,1,64,76,8.0,1,1358258494
DR_74567,2,99,93,52.0,1,1358258520
DR_74567,2,88,99,38.0,1,1358258558
DR_74567,1,88,64,227.0,1,1358258722
DR_74567,2,87,88,328.0,1,1358258887
DR_74567,2,93,87,158.0,1,1358259046
DR_5426,2,79,89,119.0,1,1358262019
DR_5426,1,78,72,756.0,1,1358262036
DR_5426,1,71,78,37.0,1,1358262074
DR_5426,2,73,79,63.0,1,1358262083
DR_5426,2,88,73,60.0,1,1358262144
DR_5426,1,84,71,96.0,1,1358262170
DR_5426,2,82,88,44.0,1,1358262190
DR_5426,1,89,84,271.0,1,1358262442
DR_5426,2,73,82,376.0,1,1358262568
DR_5426,1,100,89,200.0,1,1358262643
DR_67840,2,87,83,688.0,1,1358277717
DR_67840,2,87,87,4.0,1,1358277722
DR_67840,2,79,87,41.0,1,1358277765
DR_67840,1,74,84,700.0,1,1358277780
DR_67840,1,73,74,1.0,1,1358277782
DR_67840,1,73,73,2.0,1,1358277785
DR_67840,1,73,73,2.0,1,1358277787
DR_67840,1,78,73,1.0,1,1358277790
DR_67840,2,88,79,93.0,1,1358277859
DR_67840,2,86,88,32.0,1,1358277891
DR_73639,2,73,84,185.0,1,1358280976
DR_73639,2,80,73,21.0,1,1358280997
DR_73639,1,86,88,240.0,1,1358281068
DR_73639,1,88,86,80.0,1,1358281150
DR_73639,2,96,80,310.0,1,1358281308
DR_73639,2,83,96,23.0,1,1358281332
DR_73639,1,102,88,242.0,1,1358281393
DR_73639,1,97,102,2.0,1,1358281396
DR_73639,2,79,83,218.0,1,1358281551
DR_38804,2,87,83,259.0,1,1358283649
DR_38804,1,83,97,523.0,1,1358283675
DR_38804,1,86,83,2.0,1,1358283679
DR_38804,1,88,86,5.0,1,1358283685
DR_38804,2,95,87,100.0,1,1358283750
DR_38804,2,94,95,50.0,1,1358283801
DR_38804,2,88,94,13.0,1,1358283814
DR_38804,1,35,88,128.0,1,1358283815
DR_38804,1,87,35,1.0,1,1358283817
DR_38804,1,89,87,105.0,1,1358283923
DR_38804,2,88,88,405.0,1,1358284221
DR_27711,2,125,88,361.0,1,1358284583
DR_27711,1,82,89,659.0,1,1358284584
DR_27711,2,98,125,19.0,1,1358284603
DR_27711,1,82,82,120.0,1,1358284705
DR_27711,1,82,82,76.0,1,1358284781
DR_27711,2,88,98,229.0,1,1358284833
DR_27711,1,81,82,65.0,1,1358284847
DR_27711,1,85,81,1.0,1,1358284849
DR_27711,2,88,88,36.0,1,1358284870
DR_27711,1,77,85,43.0,1,1358284893
DR_27711,2,80,88,49.0,1,1358284920
DR_27711,1,93,77,87.0,1,1358284981
DR_27711,2,92,80,67.0,1,1358284989
DR_45592,1,82,90,269.0,1,1358287232
DR_45592,2,87,103,781.0,1,1358287489
DR_45592,1,80,82,260.0,1,1358287493
DR_45592,2,73,87,148.0,1,1358287638
DR_45592,1,71,80,146.0,1,1358287640
DR_45592,1,72,71,2.0,1,1358287643
DR_45592,1,87,72,10.0,1,1358287654
DR_7114,2,93,73,567.0,1,1358288206
DR_7114,2,87,93,155.0,1,1358288362
DR_7114,1,87,89,396.0,1,1358288391
DR_7114,1,90,87,126.0,1,1358288519
DR_7114,2,114,87,237.0,1,1358288600
DR_7114,1,82,90,129.0,1,1358288648
DR_7114,1,84,82,74.0,1,1358288723
DR_7114,1,83,84,3.0,1,1358288727
DR_6142,1,103,90,49.0,1,1358289906
DR_6142,1,80,103,276.0,1,1358290182
DR_6142,2,86,88,670.0,1,1358290254
DR_6142,2,79,86,263.0,1,1358290518
DR_67787,1,91,86,313.0,1,1358298114
DR_67787,2,82,84,1565.0,1,1358298246
DR_6987,1,72,74,543.0,1,1358300717
DR_6987,2,72,74,1373.0,1,1358300718
DR_6987,2,72,72,,1,1358300719
DR_6987,1,77,72,489.0,1,1358301208
DR_6987,2,86,72,489.0,1,1358301209
DR_6987,1,88,77,60.0,1,1358301268
DR_6987,1,90,88,42.0,1,1358301312
DR_59874,1,83,85,639.0,1,1358302016
DR_59874,1,94,83,4.0,1,1358302022
DR_59874,1,81,94,215.0,1,1358302239
DR_38882,1,66,84,266.0,1,1358307129
DR_38882,1,91,66,234.0,1,1358307364
DR_38882,1,89,91,14.0,1,1358307379
DR_25415,1,84,83,236.0,1,1358312614
DR_25415,2,65,112,1169.0,1,1358312929
DR_25415,2,87,65,732.0,1,1358315267
DR_32680,1,70,70,644.0,1,1358317008
DR_32680,1,81,70,348.0,1,1358317357
DR_19382,2,87,90,285.0,1,1358327883
DR_19382,2,81,87,105.0,1,1358327988
DR_19382,1,81,78,868.0,1,1358328092
DR_19382,2,79,81,324.0,1,1358328313
DR_34420,1,83,83,436.0,1,1358329786
DR_34420,2,98,70,396.0,1,1358329858
DR_21004,1,91,83,652.0,1,1358330440
DR_21004,2,87,98,657.0,1,1358330516
DR_21004,1,63,91,205.0,1,1358330646
DR_33172,1,69,63,680.0,1,1358331327
DR_33172,1,71,69,3.0,1,1358331331
DR_33172,1,77,71,113.0,1,1358331446
DR_33172,2,78,88,267.0,1,1358331460
DR_33172,2,85,78,111.0,1,1358331572
DR_33172,1,76,77,164.0,1,1358331611
DR_33172,2,90,85,91.0,1,1358331664
DR_33172,2,72,90,173.0,1,1358331838
DR_33172,2,78,72,103.0,1,1358331942
DR_38562,2,89,100,275.0,1,1358338559
DR_38562,2,84,89,89.0,1,1358338649
DR_38562,2,80,84,181.0,1,1358338830
DR_38562,1,77,74,408.0,1,1358338878
DR_38562,1,79,77,1.0,1,1358338880
DR_38562,1,80,79,1.0,1,1358338882
DR_38562,1,70,80,30.0,1,1358338913
DR_38562,2,90,80,118.0,1,1358338949
DR_53557,2,97,82,59.0,1,1358346629
DR_53557,2,87,97,36.0,1,1358346666
DR_53557,2,86,87,43.0,1,1358346710
DR_53557,2,78,86,156.0,1,1358346867
DR_53557,2,86,78,27.0,1,1358346896
DR_53557,2,88,86,7.0,1,1358346904
DR_53557,2,87,88,115.0,1,1358347020
DR_53557,1,77,75,513.0,1,1358347044
DR_53557,2,87,87,75.0,1,1358347096
DR_53557,1,75,77,73.0,1,1358347118
DR_53557,2,84,87,64.0,1,1358347161
DR_53557,2,80,84,75.0,1,1358347238
DR_16125,2,86,76,185.0,1,1358347573
DR_16125,1,90,86,175.0,1,1358347611
DR_16125,2,83,86,120.0,1,1358347694
DR_16125,2,87,83,20.0,1,1358347714
DR_16125,2,87,87,3.0,1,1358347719
DR_16125,1,48,90,188.0,1,1358347800
DR_16125,2,61,87,331.0,1,1358348051
DR_16125,1,77,48,289.0,1,1358348090
DR_16125,2,95,61,83.0,1,1358348136
DR_32270,1,65,78,57.0,1,1358351099
DR_32270,1,79,65,39.0,1,1358351139
DR_32270,2,85,88,101.0,1,1358351161
DR_32270,2,85,85,95.0,1,1358351257
DR_32270,1,88,79,137.0,1,1358351276
DR_32270,2,78,85,28.0,1,1358351286
DR_32270,2,79,78,2.0,1,1358351289
DR_32270,1,80,88,49.0,1,1358351326
DR_32270,2,80,79,68.0,1,1358351359
DR_32270,1,80,80,46.0,1,1358351373
DR_32270,1,79,80,139.0,1,1358351512
DR_32270,1,71,79,14.0,1,1358351527
DR_32270,1,65,71,6.0,1,1358351533
DR_32270,2,83,80,189.0,1,1358351549
DR_32270,1,89,65,206.0,1,1358351740
DR_46913,1,71,86,102.0,1,1358359197
DR_46913,2,79,89,258.0,1,1358359306
DR_46913,1,80,71,145.0,1,1358359343
DR_46913,1,83,80,133.0,1,1358359477
DR_46913,2,82,79,181.0,1,1358359488
DR_46913,2,111,82,32.0,1,1358359521
DR_46913,2,80,111,33.0,1,1358359554
DR_46913,1,78,83,137.0,1,1358359615
DR_46913,2,103,80,66.0,1,1358359621
DR_46913,1,56,78,33.0,1,1358359649
DR_46913,2,83,103,118.0,1,1358359740
DR_34804,2,94,79,45.0,1,1358364636
DR_34804,2,76,94,34.0,1,1358364670
DR_34804,2,78,76,68.0,1,1358364740
DR_34804,1,77,79,188.0,1,1358364778
DR_34804,2,88,78,100.0,1,1358364841
DR_34804,2,82,88,32.0,1,1358364875
DR_34804,2,82,82,315.0,1,1358365191
DR_34804,2,87,82,10.0,1,1358365202
DR_64211,2,78,108,345.0,1,1358365684
DR_64211,1,89,86,280.0,1,1358365773
DR_64211,2,87,78,176.0,1,1358365861
DR_64211,1,87,89,166.0,1,1358365940
DR_64211,2,92,87,100.0,1,1358365963
DR_64211,2,79,92,190.0,1,1358366153
DR_55295,1,83,78,241.0,1,1358369107
DR_55295,2,88,98,384.0,1,1358369290
DR_55295,1,87,83,213.0,1,1358369321
DR_55295,1,90,87,5.0,1,1358369327
DR_55295,1,85,90,50.0,1,1358369378
DR_55295,2,87,88,181.0,1,1358369472
DR_55295,2,83,87,67.0,1,1358369540
DR_55295,1,88,85,343.0,1,1358369722
DR_55295,2,88,83,184.0,1,1358369724
DR_18372,1,83,79,515.0,1,1358371842
DR_18372,1,77,83,2.0,1,1358371845
DR_18372,1,69,77,124.0,1,1358371970
DR_18372,1,111,69,57.0,1,1358372028
DR_18372,2,82,119,633.0,1,1358372237
DR_18372,2,70,82,95.0,1,1358372333
DR_18372,1,92,111,351.0,1,1358372380
DR_18372,1,83,92,34.0,1,1358372415
DR_18372,1,77,83,24.0,1,1358372440
DR_48797,2,90,83,134.0,1,1358373697
DR_48797,1,63,80,370.0,1,1358373768
DR_48797,1,83,63,168.0,1,1358373937
DR_48797,1,81,83,6.0,1,1358373944
DR_48797,1,74,81,3.0,1,1358373948
DR_48797,1,94,74,107.0,1,1358374056
DR_21709,2,86,85,652.0,1,1358376558
DR_21709,1,86,68,668.0,1,1358376574
DR_21709,2,91,86,172.0,1,1358376731
DR_21709,1,90,86,220.0,1,1358376794
DR_21709,1,91,90,67.0,1,1358376862
DR_21709,2,79,91,205.0,1,1358376937
DR_38453,1,90,67,308.0,1,1358379032
DR_38453,1,85,90,244.0,1,1358379278
DR_38453,2,77,74,487.0,1,1358379279
DR_38453,1,83,85,173.0,1,1358379452
DR_57590,1,91,86,367.0,1,1358380884
DR_57590,1,87,91,1.0,1,1358380886
DR_57590,1,83,87,52.0,1,1358380939
DR_57590,1,64,83,123.0,1,1358381064
DR_57590,1,89,64,168.0,1,1358381233
DR_25821,1,88,89,55.0,1,1358384396
DR_25821,1,82,88,315.0,1,1358384713
DR_25821,1,84,82,4.0,1,1358384718
DR_25821,1,84,84,212.0,1,1358384931
DR_25821,2,84,82,1293.0,1,1358384932
DR_25821,1,88,84,66.0,1,1358384999
DR_63902,1,89,91,1591.0,1,1358389878
DR_63902,1,84,89,74.0,1,1358389953
DR_22879,1,100,84,404.0,1,1358390358
DR_22879,1,88,87,357.0,1,1358391020
DR_25997,1,82,77,725.0,1,1358392895
DR_25997,2,101,89,1348.0,1,1358392902
DR_12623,1,85,87,165.0,1,1358393516
DR_12623,1,84,85,20.0,1,1358393538
DR_12623,2,85,101,635.0,1,1358393539
DR_12623,2,85,85,,1,1358393540
DR_12623,1,89,84,48.0,1,1358393587
DR_12623,1,89,89,10.0,1,1358393599
DR_12623,1,90,89,4.0,1,1358393604
DR_64290,2,110,83,349.0,1,1358402498
DR_64290,1,78,89,631.0,1,1358402756
DR_59041,1,80,69,201.0,1,1358404250
DR_59041,1,77,80,194.0,1,1358404445
DR_59041,1,75,77,6.0,1,1358404453
DR_13111,2,78,78,122.0,1,1358414189
DR_13111,1,87,77,201.0,1,1358414228
DR_13111,2,106,78,60.0,1,1358414250
DR_13111,2,90,106,234.0,1,1358414486
DR_13111,2,83,90,38.0,1,1358414525
DR_13111,2,88,83,20.0,1,1358414546
DR_13111,1,62,87,421.0,1,1358414650
DR_13111,1,81,62,51.0,1,1358414702
DR_13111,1,78,81,3.0,1,1358414707
DR_13111,1,82,78,17.0,1,1358414725
DR_13111,2,59,88,206.0,1,1358414753
DR_67849,1,65,82,417.0,1,1358415938
DR_67849,2,108,86,201.0,1,1358415992
DR_67849,2,90,108,29.0,1,1358416021
DR_67849,2,89,90,59.0,1,1358416081
DR_67849,1,79,65,204.0,1,1358416143
DR_67849,1,85,79,34.0,1,1358416178
DR_67849,2,78,89,204.0,1,1358416285
DR_67849,1,77,85,108.0,1,1358416287
DR_67849,2,77,78,94.0,1,1358416380
DR_67849,2,97,77,32.0,1,1358416413
DR_67849,1,80,77,206.0,1,1358416494
DR_67849,1,91,80,18.0,1,1358416514
DR_27958,2,84,92,330.0,1,1358417723
DR_27958,2,81,84,12.0,1,1358417736
DR_27958,2,91,81,106.0,1,1358417843
DR_27958,2,88,91,61.0,1,1358417905
DR_27958,1,81,84,650.0,1,1358417951
DR_27958,2,81,88,64.0,1,1358417970
DR_27958,2,85,81,5.0,1,1358417975
DR_27958,2,90,85,28.0,1,1358418004
DR_27958,2,82,90,220.0,1,1358418225
DR_27958,2,69,82,15.0,1,1358418241
DR_27958,2,17,69,80.0,1,1358418322
DR_43324,1,82,84,231.0,1,1358425851
DR_43324,1,73,82,52.0,1,1358425904
DR_43324,2,77,83,603.0,1,1358425905
DR_43324,2,87,77,24.0,1,1358425929
DR_43324,2,82,87,67.0,1,1358425998
DR_43324,1,88,73,119.0,1,1358426024
DR_43324,1,94,88,131.0,1,1358426157
DR_43324,2,76,82,209.0,1,1358426208
DR_43324,2,78,76,19.0,1,1358426228
DR_43324,2,81,78,154.0,1,1358426383
DR_43324,1,81,94,267.0,1,1358426424
DR_43324,2,64,81,56.0,1,1358426439
DR_14433,1,78,95,72.0,1,1358434795
DR_14433,1,89,78,63.0,1,1358434858
DR_14433,2,83,87,94.0,1,1358434869
DR_14433,2,104,83,145.0,1,1358435015
DR_14433,2,82,104,62.0,1,1358435078
DR_14433,2,81,82,3.0,1,1358435082
DR_14433,2,93,81,248.0,1,1358435332
DR_14433,2,88,93,81.0,1,1358435413
DR_14433,2,82,88,21.0,1,1358435435
DR_14433,2,90,82,1.0,1,1358435437
DR_14433,1,86,89,578.0,1,1358435438
DR_61986,2,95,88,137.0,1,1358437598
DR_61986,1,77,88,382.0,1,1358437808
DR_61986,1,87,77,111.0,1,1358437920
DR_61986,2,85,95,373.0,1,1358437973
DR_61986,2,87,85,3.0,1,1358437976
DR_61986,2,86,87,7.0,1,1358437984
DR_61986,1,82,87,72.0,1,1358437993
DR_61986,1,81,82,3.0,1,1358437997
DR_61986,1,80,81,1.0,1,1358437998
DR_61986,2,82,86,97.0,1,1358438082
DR_12684,1,86,76,427.0,1,1358441160
DR_12684,2,82,79,318.0,1,1358441325
DR_12684,1,83,86,216.0,1,1358441376
DR_12684,1,81,83,55.0,1,1358441432
DR_12684,2,75,82,147.0,1,1358441473
DR_12684,1,103,81,66.0,1,1358441499
DR_12684,2,107,75,96.0,1,1358441570
DR_12684,1,77,103,71.0,1,1358441571
DR_12684,2,85,107,56.0,1,1358441626
DR_12684,1,79,77,109.0,1,1358441681
DR_12684,2,94,85,89.0,1,1358441717
DR_14874,2,85,75,158.0,1,1358445624
DR_14874,2,90,85,56.0,1,1358445680
DR_14874,2,84,90,4.0,1,1358445685
DR_14874,1,76,87,316.0,1,1358445720
DR_14874,2,95,84,105.0,1,1358445790
DR_14874,1,82,76,82.0,1,1358445803
DR_14874,2,89,95,19.0,1,1358445810
DR_14874,2,79,89,71.0,1,1358445882
DR_14874,2,79,79,123.0,1,1358446006
DR_14874,1,87,82,278.0,1,1358446082
DR_14874,2,80,79,179.0,1,1358446186
DR_14874,2,69,80,54.0,1,1358446241
DR_14874,2,69,69,1.0,1,1358446243
DR_56774,1,90,83,58.0,1,1358448316
DR_56774,1,100,90,55.0,1,1358448372
DR_56774,1,89,100,103.0,1,1358448476
DR_56774,1,92,89,57.0,1,1358448534
DR_56774,2,78,79,373.0,1,1358448580
DR_56774,1,85,92,91.0,1,1358448626
DR_56774,2,80,78,68.0,1,1358448650
DR_56774,2,98,80,111.0,1,1358448762
DR_56774,2,81,98,10.0,1,1358448772
DR_56774,2,85,81,154.0,1,1358448927
DR_39345,1,77,94,285.0,1,1358456515
DR_39345,1,81,77,143.0,1,1358456659
DR_39345,2,80,76,535.0,1,1358456744
DR_39345,1,93,81,118.0,1,1358456778
DR_39345,1,88,93,30.0,1,1358456809
DR_39345,1,79,88,1.0,1,1358456811
DR_39345,2,59,80,296.0,1,1358457041
DR_32735,2,81,78,1140.0,1,1358461284
DR_32735,2,79,81,73.0,1,1358461358
DR_5906,1,67,80,147.0,1,1358465492
DR_5906,1,65,67,112.0,1,1358465605
DR_5906,2,73,81,264.0,1,1358465609
DR_5906,1,74,65,5.0,1,1358465611
DR_5906,1,84,74,50.0,1,1358465662
DR_5906,1,85,84,1.0,1,1358465664
DR_5906,1,71,85,321.0,1,1358465987
DR_46230,1,83,71,323.0,1,1358466310
DR_46230,2,74,73,856.0,1,1358466466
DR_46230,1,74,83,330.0,1,1358466642
DR_46230,2,93,74,295.0,1,1358466763
DR_46230,2,133,93,114.0,1,1358466878
DR_46230,1,84,74,288.0,1,1358466930
DR_70472,1,73,83,201.0,1,1358469978
DR_70472,1,74,73,3.0,1,1358469982
DR_70472,1,83,74,10.0,1,1358469993
DR_70472,2,80,98,398.0,1,1358470223
DR_70472,1,89,83,287.0,1,1358470281
DR_70472,2,80,80,67.0,1,1358470291
DR_70472,1,88,89,45.0,1,1358470326
DR_70472,1,89,88,61.0,1,1358470388
DR_70472,1,91,89,14.0,1,1358470403
DR_35460,1,85,89,142.0,1,1358480834
DR_35460,2,80,101,676.0,1,1358481130
DR_74445,1,93,83,5.0,1,1358483020
DR_74445,1,79,65,1385.0,1,1358485622
DR_74445,1,84,79,996.0,1,1358486620
DR_59279,2,91,107,300.0,1,1358487224
DR_59279,2,109,91,280.0,1,1358487505
DR_30280,1,74,82,213.0,1,1358490627
DR_30280,1,84,74,279.0,1,1358490907
DR_74357,2,89,95,137.0,1,1358500583
DR_74357,1,80,90,619.0,1,1358500631
DR_74357,2,86,89,88.0,1,1358500672
DR_74357,2,83,86,87.0,1,1358500759
DR_74357,1,88,80,148.0,1,1358500781
DR_74357,1,79,88,74.0,1,1358500856
DR_74357,2,103,83,155.0,1,1358500915
DR_74357,2,82,103,31.0,1,1358500947
DR_74357,2,76,82,1.0,1,1358500948
DR_74357,2,82,76,195.0,1,1358501145
DR_74357,1,81,79,287.0,1,1358501146
DR_18472,2,84,99,411.0,1,1358503333
DR_18472,2,98,84,35.0,1,1358503368
DR_18472,1,89,86,411.0,1,1358503575
DR_18472,1,73,89,15.0,1,1358503591
DR_18472,1,73,73,,1,1358503592
DR_18472,2,83,98,325.0,1,1358503694
DR_18472,1,95,73,183.0,1,1358503775
DR_18472,2,97,83,137.0,1,1358503832
DR_70516,2,83,93,133.0,1,1358515856
DR_70516,1,78,86,250.0,1,1358515930
DR_70516,2,90,83,114.0,1,1358515971
DR_70516,2,88,90,31.0,1,1358516002
DR_70516,2,110,88,136.0,1,1358516139
DR_70516,1,87,78,327.0,1,1358516258
DR_70516,2,81,110,134.0,1,1358516274
DR_70516,1,90,87,16.0,1,1358516276
DR_70516,1,86,90,24.0,1,1358516300
DR_70516,1,65,86,23.0,1,1358516323
DR_70516,1,78,65,118.0,1,1358516442
DR_70516,1,76,78,,1,1358516444
DR_14105,2,73,77,1279.0,1,1358550098
DR_14105,1,102,78,466.0,1,1358550329
DR_14105,2,85,73,316.0,1,1358550415
DR_14105,1,83,102,318.0,1,1358550648
DR_46982,1,83,14,123.0,1,1358553599
DR_46982,1,89,83,214.0,1,1358553814
DR_46982,1,84,89,166.0,1,1358553981
DR_46982,1,75,84,112.0,1,1358554095
DR_4303,2,90,89,302.0,1,1358559205
DR_4303,1,99,90,430.0,1,1358559636
DR_57886,1,89,71,634.0,1,1358579091
DR_57886,1,88,70,207.0,1,1358579770
DR_33137,2,87,87,707.0,1,1358584259
DR_33137,1,83,92,839.0,1,1358584328
DR_33137,2,71,87,227.0,1,1358584487
DR_33137,2,98,71,70.0,1,1358584558
DR_33137,1,81,83,474.0,1,1358584802
DR_33137,2,63,98,283.0,1,1358584841
DR_14291,2,78,88,89.0,1,1358591434
DR_14291,2,87,78,62.0,1,1358591498
DR_14291,2,81,87,113.0,1,1358591612
DR_14291,2,82,81,1.0,1,1358591614
DR_14291,2,87,82,39.0,1,1358591654
DR_14291,2,86,87,2.0,1,1358591657
DR_14291,2,98,86,62.0,1,1358591720
DR_14291,2,97,98,206.0,1,1358591926
DR_14291,1,78,87,1257.0,1,1358591943
DR_14291,2,96,97,30.0,1,1358591957
DR_14291,2,94,96,21.0,1,1358591979
DR_14291,2,83,94,53.0,1,1358592033
DR_6682,1,75,93,1418.0,1,1358658136
DR_6682,2,75,81,1418.0,1,1358658137
DR_54501,2,81,83,882.0,1,1358674806
DR_54501,1,66,83,302.0,1,1358675254
DR_62257,1,95,76,80.0,1,1358687720
DR_62257,1,76,95,23.0,1,1358687745
DR_62257,1,78,76,1.0,1,1358687746
DR_62257,2,53,78,124.0,1,1358687785
DR_62257,1,82,78,52.0,1,1358687799
DR_62257,1,89,82,16.0,1,1358687815
DR_62257,1,55,89,165.0,1,1358687981
DR_62257,1,81,55,62.0,1,1358688044
DR_62257,2,96,53,307.0,1,1358688093
DR_62257,1,87,81,101.0,1,1358688146
DR_62257,1,94,87,171.0,1,1358688318
DR_31017,2,87,105,322.0,1,1358697652
DR_31017,1,84,87,224.0,1,1358697662
DR_31017,1,86,84,3.0,1,1358697666
DR_31017,1,83,86,4.0,1,1358697671
DR_31017,1,82,83,2.0,1,1358697673
DR_31017,1,83,82,1.0,1,1358697675
DR_31017,1,84,83,1.0,1,1358697677
DR_31017,2,76,87,27.0,1,1358697680
DR_31017,1,86,84,3.0,1,1358697681
DR_31017,1,80,86,21.0,1,1358697702
DR_31017,2,88,76,57.0,1,1358697738
DR_31017,1,91,80,44.0,1,1358697747
DR_31017,1,83,91,5.0,1,1358697752
DR_31017,2,83,88,20.0,1,1358697758
DR_31017,1,86,83,19.0,1,1358697772
DR_31017,2,87,83,63.0,1,1358697822
DR_31017,2,86,87,1.0,1,1358697825
DR_31017,1,88,86,103.0,1,1358697876
DR_31017,1,87,88,2.0,1,1358697879
DR_31017,1,78,87,9.0,1,1358697889
DR_31017,1,92,78,18.0,1,1358697908
DR_31017,1,86,92,2.0,1,1358697910
DR_31017,1,83,86,1.0,1,1358697912
DR_31017,1,90,83,4.0,1,1358697917
DR_31017,1,78,90,3.0,1,1358697920
DR_31017,1,84,78,4.0,1,1358697926
DR_31017,2,105,86,170.0,1,1358697996
DR_31017,2,83,105,19.0,1,1358698015
DR_31017,2,85,83,47.0,1,1358698062
DR_31017,1,77,84,200.0,1,1358698126
DR_31017,1,75,77,2.0,1,1358698129
DR_31017,1,79,75,4.0,1,1358698134
DR_31017,1,78,79,2.0,1,1358698136
DR_31017,1,78,78,1.0,1,1358698138
DR_31017,1,77,78,,1,1358698139
DR_31017,1,82,77,3.0,1,1358698143
DR_31017,1,76,82,1.0,1,1358698145
DR_31017,2,76,85,92.0,1,1358698155
DR_70091,1,79,88,112.0,1,1358775936
DR_70091,2,83,94,135.0,1,1358776020
DR_70091,1,69,79,168.0,1,1358776105
DR_70091,2,80,83,85.0,1,1358776107
DR_70091,2,84,80,19.0,1,1358776126
DR_70091,1,89,69,86.0,1,1358776192
DR_70091,1,91,89,2.0,1,1358776195
DR_70091,1,88,91,20.0,1,1358776217
DR_70091,2,88,84,99.0,1,1358776226
DR_70091,1,78,88,307.0,1,1358776525
DR_70091,2,87,88,312.0,1,1358776540
DR_47785,2,83,79,169.0,1,1358777790
DR_47785,2,83,83,9.0,1,1358777800
DR_47785,2,95,83,67.0,1,1358777868
DR_47785,2,75,95,50.0,1,1358777919
DR_47785,2,72,75,129.0,1,1358778049
DR_47785,2,79,72,37.0,1,1358778088
DR_47785,2,77,79,,1,1358778089
DR_47785,2,86,77,89.0,1,1358778179
DR_38381,2,102,78,119.0,1,1358794853
DR_38381,2,86,102,128.0,1,1358794982
DR_38381,2,80,86,132.0,1,1358795115
DR_38381,2,81,80,113.0,1,1358795229
DR_38381,2,77,81,61.0,1,1358795291
DR_35840,1,102,76,127.0,1,1358798506
DR_35840,2,82,80,306.0,1,1358798520
DR_35840,2,71,82,74.0,1,1358798595
DR_35840,2,88,71,161.0,1,1358798758
DR_35840,2,88,88,18.0,1,1358798776
DR_35840,2,87,88,9.0,1,1358798787
DR_35840,2,82,87,225.0,1,1358799013
DR_35840,2,87,82,35.0,1,1358799050
DR_33881,1,76,88,340.0,1,1358804784
DR_33881,1,115,76,11.0,1,1358804796
DR_33881,2,95,79,371.0,1,1358804914
DR_33881,1,82,115,217.0,1,1358805014
DR_33881,2,87,95,330.0,1,1358805245
DR_57593,1,95,89,50.0,1,1358808783
DR_57593,1,89,106,511.0,1,1358809615
DR_56225,2,96,82,564.0,1,1358811183
DR_56225,1,82,82,648.0,1,1358811266
DR_56225,1,88,82,64.0,1,1358811331
DR_56225,1,89,88,25.0,1,1358811357
DR_56225,2,112,96,313.0,1,1358811496
DR_56225,1,90,89,271.0,1,1358811629
DR_19742,1,87,89,383.0,1,1358818807
DR_19742,1,88,83,701.0,1,1358819672
DR_15785,1,71,82,482.0,1,1358832295
DR_15785,1,88,82,743.0,1,1358833179
DR_49366,2,81,82,449.0,1,1358847047
DR_49366,2,83,81,88.0,1,1358847136
DR_49366,1,84,78,440.0,1,1358847362
DR_49366,1,91,84,60.0,1,1358847423
DR_49366,1,94,91,142.0,1,1358847566
DR_49366,2,87,83,459.0,1,1358847596
DR_12699,2,104,84,327.0,1,1358856195
DR_12699,1,62,77,311.0,1,1358856253
DR_12699,1,74,62,6.0,1,1358856260
